loss,custom_accuracy,val_loss,val_custom_accuracy
0.08485972136259079,0.9773755669593811,0.10956984758377075,0.9711864590644836
0.09053520858287811,0.973416268825531,0.15553894639015198,0.9593220353126526
0.08436237275600433,0.9771870374679565,0.13942235708236694,0.9542372822761536
0.07752124220132828,0.9781296849250793,0.13948623836040497,0.9711864590644836
0.07554245740175247,0.9788838624954224,0.16703598201274872,0.9593220353126526
0.093169204890728,0.9717194437980652,0.16074346005916595,0.9559321999549866
0.10041176527738571,0.9722850918769836,0.16666723787784576,0.9525423645973206
0.09475500881671906,0.9739819169044495,0.17972277104854584,0.9423728585243225
0.09671545028686523,0.9719079732894897,0.1281837671995163,0.9694915413856506
0.09806980192661285,0.9728506803512573,0.2077307254076004,0.9389830231666565
0.09180562943220139,0.9743589758872986,0.1517629772424698,0.9525423645973206
0.09692313522100449,0.9709653258323669,0.16169197857379913,0.9627118706703186
0.08660683035850525,0.9758672714233398,0.13295751810073853,0.9677966237068176
0.08683520555496216,0.9768099784851074,0.1539427489042282,0.9610169529914856
0.1036640927195549,0.9690799117088318,0.15296417474746704,0.9644067883491516
0.09049192816019058,0.9756787419319153,0.15847809612751007,0.9728813767433167
0.07719555497169495,0.9790723919868469,0.14108535647392273,0.9711864590644836
0.07550515234470367,0.9788838624954224,0.1360633373260498,0.9745762944221497
0.09679866582155228,0.9737933874130249,0.16192014515399933,0.9627118706703186
0.09187717735767365,0.9739819169044495,0.1396837681531906,0.9694915413856506
0.08930331468582153,0.9745475053787231,0.17070528864860535,0.9576271176338196
0.0825285091996193,0.9775640964508057,0.12473901361227036,0.9661017060279846
0.08072444051504135,0.9773755669593811,0.13063471019268036,0.9661017060279846
0.08143261075019836,0.976998507976532,0.13319756090641022,0.9644067883491516
0.10715553909540176,0.967383086681366,0.13317005336284637,0.9677966237068176
0.08343267440795898,0.9773755669593811,0.1325429081916809,0.9644067883491516
0.15974430739879608,0.9479637742042542,0.24438150227069855,0.9338983297348022
0.12340021878480911,0.9638009071350098,0.1166747659444809,0.9728813767433167
0.10040224343538284,0.9717194437980652,0.13657255470752716,0.9661017060279846
0.0896402895450592,0.9751130938529968,0.11735225468873978,0.9762712121009827
